241,"Stomping the Blues","Murray","","9780306803628","2012-01-09 05:50:32.793918","2012-01-09 05:50:32.793918"
174,"Organic Chemistry (SG and SM)","Bruice","6th","9780321676825","2012-01-09 05:49:10.561248","2012-01-20 04:08:32.091006"
182,"Integrated Chinese: Trad and Simp Char (Lvl 1:Pt 2)(Wkbk)","Yao","2nd","9780887274398","2012-01-09 05:49:28.590709","2012-01-20 04:08:32.097011"
188,"Bound Feet and Western Dress","Chang","","9780385479646","2012-01-09 05:49:37.391977","2012-01-20 04:08:32.102997"
194,"Landscape of Man (Exp and Upd)","Jellicoe","3rd","9780500278192","2012-01-09 05:49:48.083754","2012-01-20 04:08:32.10911"
195,"Landscape and Western Art","Andrews","","9780192842336","2012-01-09 05:49:48.097029","2012-01-20 04:08:32.115086"
227,"Story and Its Writer: Compact","Charters","8th","9780312596248","2012-01-09 05:50:19.759995","2012-01-20 04:08:32.121205"
235,"Sir Richard Burton's Travels in Arabia and Africa","Burton","","9780873282093","2012-01-09 05:50:29.376916","2012-01-20 04:08:32.133058"
242,"Black Holes and Baby Universes and Other Essays","Hawking","","9780553374117","2012-01-09 05:50:32.811755","2012-01-20 04:08:32.139164"
244,"Writing in the Dark, Dancing in the New Yorker","Croce","","9780813029139","2012-01-09 05:50:33.762056","2012-01-09 05:50:33.762056"
245,"Portable James Joyce","Joyce","","9780140150308","2012-01-09 05:50:38.585137","2012-01-09 05:50:38.585137"
247,"Ulysses Annotated (20th Anniv Ed)","Gifford","","9780520253971","2012-01-09 05:50:38.612343","2012-01-09 05:50:38.612343"
248,"Cracked Looking Glass","Wachtel","","9780945636274","2012-01-09 05:50:38.62585","2012-01-09 05:50:38.62585"
249,"Portrait of the Artist As a Young Man, by James Joyce","Wachtel","","9781587658426","2012-01-09 05:50:38.640616","2012-01-09 05:50:38.640616"
250,"Discrete Mathematics","Ensley","","9780471476023","2012-01-09 05:50:40.770074","2012-01-09 05:50:40.770074"
251,"C++ Primer","Lippman","","9780201721485","2012-01-09 05:50:42.733496","2012-01-09 05:50:42.733496"
252,"Code Complete","McConnell","2nd","9780735619678","2012-01-09 05:50:42.750346","2012-01-09 05:50:42.750346"
255,"Logic in Computer Science","Huth","2nd","9780521543101","2012-01-09 05:50:43.89784","2012-01-09 05:50:43.89784"
256,"Database Management Systems","Ramakrishnan","3rd","9780072465631","2012-01-09 05:50:46.095582","2012-01-09 05:50:46.095582"
258,"Art of Computer Systems Performance Analysis","Jain","","9780471503361","2012-01-09 05:50:52.912204","2012-01-09 05:50:52.912204"
259,"Vision of Modern Dance","Brown","2nd","9780871272058","2012-01-09 05:50:55.851246","2012-01-09 05:50:55.851246"
260,"Zen in the Art of Archery (Trade Ed)","Herrigel","","9780375705090","2012-01-09 05:51:00.922005","2012-01-09 05:51:00.922005"
261,"Dancing from Past to Present","Buckland","","9780299218546","2012-01-09 05:51:03.263893","2012-01-09 05:51:03.263893"
262,"Choreographing Identities","Shay","","9780786426003","2012-01-09 05:51:03.279944","2012-01-09 05:51:03.279944"
263,"CHOREOGRAPHIC POLITICS (P)","Shay","","9780819565211","2012-01-09 05:51:03.29435","2012-01-09 05:51:03.29435"
264,"Dancing Across Borders","Shay","","9780786437849","2012-01-09 05:51:03.307996","2012-01-09 05:51:03.307996"
265,"Gender/Sexuality Reader","Lancaster","","9780415910057","2012-01-09 05:51:05.939915","2012-01-09 05:51:05.939915"
266,"Sexing the Body","Fausto-Sterling","","9780465077144","2012-01-09 05:51:05.953082","2012-01-09 05:51:05.953082"
267,"Left Hand of Darkness (Trade Ed)","Leguin","","9780441007318","2012-01-09 05:51:05.965861","2012-01-09 05:51:05.965861"
270,"Body Learning","Gelb","2nd","9780805042061","2012-01-09 05:51:08.510775","2012-01-09 05:51:08.510775"
271,"Taking Root to Fly","Dowd","","9780964580503","2012-01-09 05:51:08.524252","2012-01-09 05:51:08.524252"
272,"Ecology of Agroecosystems","Vandermeer","","9780763771539","2012-01-09 05:51:10.52796","2012-01-09 05:51:10.52796"
273,"Hidden Forest","Luoma","","9780870710940","2012-01-09 05:51:10.587331","2012-01-09 05:51:10.587331"
274,"Environmental Policy","Vig","7th","9780872899735","2012-01-09 05:51:11.459876","2012-01-09 05:51:11.459876"
275,"Victims of Progress","Bodley","5th","9780759111486","2012-01-09 05:51:14.142242","2012-01-09 05:51:14.142242"
276,"Ecological Resistance Movements","Taylor","","9780791426463","2012-01-09 05:51:14.156156","2012-01-09 05:51:14.156156"
277,"Who Pays Price","Johnston","","9781559633031","2012-01-09 05:51:14.172374","2012-01-09 05:51:14.172374"
278,"All Our Relations","Laduke","","9780896085992","2012-01-09 05:51:14.186716","2012-01-09 05:51:14.186716"
279,"Ancient Futures","Norberg-Hodge","","9781578051625","2012-01-09 05:51:14.201018","2012-01-09 05:51:14.201018"
280,"Sources: Environmental Studies (Classic Ed)","Easton","","9780073527642","2012-01-09 05:51:16.843628","2012-01-09 05:51:16.843628"
282,"Living Downstream","Steingraber","2nd","9780306818691","2012-01-09 05:51:19.193262","2012-01-09 05:51:19.193262"
283,"Under the Feet of Jesus","Viramontes","","9780452273870","2012-01-09 05:51:19.207594","2012-01-09 05:51:19.207594"
284,"City Reader","Legates","5th","9780415556651","2012-01-09 05:51:20.327706","2012-01-09 05:51:20.327706"
285,"Insurgent Public Space","Hou","","9780415779661","2012-01-09 05:51:20.341599","2012-01-09 05:51:20.341599"
286,"Wildlife Veiwing:Management Handbook","Manfredo","","9780870715488","2012-01-09 05:51:22.21257","2012-01-09 05:51:22.21257"
287,"Introduction to California Chaparral","Quinn","","9780520245662","2012-01-09 05:51:22.22685","2012-01-09 05:51:22.22685"
288,"Sustainable Landscape Construction","Thompson","2nd","9781597261432","2012-01-09 05:51:22.240059","2012-01-09 05:51:22.240059"
289,"Agricultural Involution","Geertz","","9780520004597","2012-01-09 05:51:26.627006","2012-01-09 05:51:26.627006"
290,"Fate of the Forest","Hecht","","9780226322728","2012-01-09 05:51:26.64089","2012-01-09 05:51:26.64089"
291,"Death of Nature","Merchant","","9780062505958","2012-01-09 05:51:26.683761","2012-01-09 05:51:26.683761"
292,"Unquiet Woods","Guha","","9780520222359","2012-01-09 05:51:26.698888","2012-01-09 05:51:26.698888"
294,"Green Belt Movement","Maathai","","9781590560402","2012-01-09 05:51:26.725163","2012-01-09 05:51:26.725163"
295,"Personal Finance","Garman","11th","9781111531010","2012-01-09 05:51:28.968919","2012-01-09 05:51:28.968919"
296,"I Will Teach You to Be Rich","Sethi","","9780761147480","2012-01-09 05:51:28.982224","2012-01-09 05:51:28.982224"
297,"BNDL: ESSENTIALS OF ECONOMICS","Mankiw","6th","9781133162933","2012-01-09 05:51:30.994226","2012-01-09 05:51:30.994226"
298,"1
	       	  		            
	       	  		        	 Economics is Everywhere","Hamermesh","","9781429287753","2012-01-09 05:51:31.007858","2012-01-09 05:51:31.007858"
299,"Prin of Economics","Mankiw","6th","9780538453059","2012-01-09 05:51:34.767719","2012-01-09 05:51:34.767719"
300,"Prin of Economics (SG)","Mankiw","6th","9780538477178","2012-01-09 05:51:34.781574","2012-01-09 05:51:34.781574"
301,"Macroeconomics","Baumol","12th","9780538453653","2012-01-09 05:51:36.71728","2012-01-09 05:51:36.71728"
302,"King of California","Arax","","9781586482817","2012-01-09 05:51:42.984556","2012-01-09 05:51:42.984556"
303,"Blue Revolution","Barnett","","9780807003176","2012-01-09 05:51:42.99821","2012-01-09 05:51:42.99821"
304,"Los Angeles River","Gumprecht","","9780801866425","2012-01-09 05:51:43.01207","2012-01-09 05:51:43.01207"
305,"Great Thirst","Hundley","","9780520224568","2012-01-09 05:51:43.02745","2012-01-09 05:51:43.02745"
306,"River Basins of the American West","Miller","","9780870715747","2012-01-09 05:51:43.042448","2012-01-09 05:51:43.042448"
307,"Dam Nation","Woelfle","","9781932360806","2012-01-09 05:51:43.055998","2012-01-09 05:51:43.055998"
308,"Macroeconomics (SG)","Baumol","12th","9781111969998","2012-01-09 05:51:47.624932","2012-01-09 05:51:47.624932"
309,"BNDL: MACROECONOMICS PRINCIPLES AND POLICY","Baumol","12th","9781133220855","2012-01-09 05:51:48.63966","2012-01-09 05:51:48.63966"
310,"Macroeconomics","Dornbusch","11th","9780073375922","2012-01-09 05:51:59.589994","2012-01-09 05:51:59.589994"
312,"Macroeconomics","Mankiw","7th","9781429218870","2012-01-09 05:52:06.933855","2012-01-09 05:52:06.933855"
313,"Intro to Econometrics","Stock","3rd","9780138009007","2012-01-09 05:52:14.727495","2012-01-09 05:52:14.727495"
314,"African Americans in the U.S. Economy","Conrad","","9780742543782","2012-01-09 05:52:15.273079","2012-01-09 05:52:15.273079"
316,"Macroeconomics","Jones","2nd","9780393934236","2012-01-09 05:52:22.089267","2012-01-09 05:52:22.089267"
317,"Economics of Public Sector","Stiglitz","3rd","9780393966510","2012-01-09 05:52:28.946095","2012-01-09 05:52:28.946095"
320,"Short History of Distributive Justice","Fleischacker","","9780674018310","2012-01-09 05:52:28.992707","2012-01-09 05:52:28.992707"
321,"Accounting for Managers","Bergevin","","9781450211628","2012-01-09 05:52:29.51227","2012-01-09 05:52:29.51227"
246,"Joyce Annotated (Rev and Enl)","Gifford","2nd","9780520046108","2012-01-09 05:50:38.598698","2012-01-20 04:08:32.153609"
253,"Data Structures and Problem Solving Using C++","Weiss","2nd","9780201612509","2012-01-09 05:50:42.771801","2012-01-20 04:08:32.159968"
254,"Automata, Computability and Complexity","Rich","","9780132288064","2012-01-09 05:50:43.879517","2012-01-20 04:08:32.167424"
257,"Head First Object-Oriented Analysis and Design","Wood","","9780596008673","2012-01-09 05:50:51.411867","2012-01-20 04:08:32.174066"
268,"Gender and Anthropology","Mascia-Lees","","9781577660668","2012-01-09 05:51:05.979504","2012-01-20 04:08:32.181311"
269,"Exotics and Erotics","Middleton","","9781577662006","2012-01-09 05:51:05.992655","2012-01-20 04:08:32.187906"
293,"Of Myths and Movements","Rangan","","9781859843055","2012-01-09 05:51:26.71212","2012-01-20 04:08:32.205817"
311,"Basic Statistics for Bus and Econ","Lind","7th","9780077384470","2012-01-09 05:52:05.627887","2012-01-20 04:08:32.212219"
315,"Statistics for Mgmt and Econ (Text Only)","Keller","9th","","2012-01-09 05:52:20.01782","2012-01-20 04:08:32.218628"
318,"Economic Analysis, Moral Philosophy, and Public Policy","Hausman","2nd","9780521608664","2012-01-09 05:52:28.96483","2012-01-20 04:08:32.225666"
319,"Ethics, Efficiency and Market","Buchanan","","9780847673964","2012-01-09 05:52:28.978292","2012-01-20 04:08:32.231657"
322,"Economics of Health and Health Care","Folland","6th","9780136080305","2012-01-09 05:52:32.99622","2012-01-20 04:08:32.237642"
324,"Elusive Quest for Growth","Easterly","","9780262550420","2012-01-09 05:52:38.710188","2012-01-09 05:52:38.710188"
325,"Development Economics","Ray","","9780691017068","2012-01-09 05:52:38.723449","2012-01-09 05:52:38.723449"
326,"Intermediate Accounting (Complete)","Kieso","14th","9780470587232","2012-01-09 05:52:39.793506","2012-01-09 05:52:39.793506"
328,"International Economics","Pugel","15th","9780073523170","2012-01-09 05:52:44.873218","2012-01-09 05:52:44.873218"
330,"International Economics (Text Only)","Krugman","9th","9780132146654","2012-01-09 05:52:46.095969","2012-01-09 05:52:46.095969"
331,"Guide to Modern Econometrics","Verbeek","3rd","9780470517697","2012-01-09 05:52:52.848583","2012-01-09 05:52:52.848583"
332,"Modern Labor Economics","Ehrenberg","11th","9780132540643","2012-01-09 05:52:53.857375","2012-01-09 05:52:53.857375"
333,"Little Book of Trading","McClellan","","9781118063507","2012-01-09 05:52:56.751983","2012-01-09 05:52:56.751983"
335,"Random Walk Down Wall Street","Malkiel","","9780393081435","2012-01-09 05:52:56.784314","2012-01-09 05:52:56.784314"
336,"Future Babble","Gardner","","9780525952053","2012-01-09 05:52:56.797268","2012-01-09 05:52:56.797268"
337,"Little Book That Beats the Market","Greenblatt","2nd","9780470624159","2012-01-09 05:52:56.810349","2012-01-09 05:52:56.810349"
338,"Fooled by Randomness","Taleb","2nd","9780812975215","2012-01-09 05:52:56.823493","2012-01-09 05:52:56.823493"
339,"Economics of Strategy","Besanko","5th","9780470373606","2012-01-09 05:52:57.741035","2012-01-09 05:52:57.741035"
340,"Game Theory for Applied Economists","Gibbons","","9780691003955","2012-01-09 05:53:01.50294","2012-01-09 05:53:01.50294"
341,"Strategy: Intro to Game Theory","Watson","2nd","9780393929348","2012-01-09 05:53:01.587608","2012-01-09 05:53:01.587608"
343,"2
	       	  		            
	       	  		        	 Quantitative Equity Portfolio Management (w/CD)","Chincarini","","9780071459396","2012-01-09 05:53:04.527322","2012-01-09 05:53:04.527322"
345,"Mystery of Economic Growth","Helpman","","9780674046054","2012-01-09 05:53:06.22969","2012-01-09 05:53:06.22969"
346,"Economics of Labor Markets","Kaufman","7th","9780324288797","2012-01-09 05:53:07.926635","2012-01-09 05:53:07.926635"
347,"Behavioral Economics","Cartwright","","9780415573122","2012-01-09 05:53:08.825972","2012-01-09 05:53:08.825972"
348,"Entrepreneurial Finance","Smith","","9780804770910","2012-01-09 05:53:10.730237","2012-01-09 05:53:10.730237"
349,"Island of Doctor Moreau","Wells","","9781551113272","2012-01-09 05:53:12.154021","2012-01-09 05:53:12.154021"
350,"Broadview Anth of Brit Lit (pkg) Vol 4,5,6 (Vs4,5,6)","Black","","9781770471795","2012-01-09 05:53:12.167974","2012-01-09 05:53:12.167974"
351,"Tragedy of Macbeth","Shakespeare","","9780199535835","2012-01-09 05:53:16.92554","2012-01-09 05:53:16.92554"
353,"Late Victorian Gothic Tales","Luckhurst","","9780199538874","2012-01-09 05:53:16.951971","2012-01-09 05:53:16.951971"
354,"In a Glass Darkly","Le Fanu","","9780199537983","2012-01-09 05:53:16.992203","2012-01-09 05:53:16.992203"
355,"Count Magnus and Other Ghost Stories","James","","9780143039396","2012-01-09 05:53:17.005516","2012-01-09 05:53:17.005516"
357,"Beckoning Fair One","Onions","","9780486436470","2012-01-09 05:53:17.032097","2012-01-09 05:53:17.032097"
358,"King Lear","Shakespeare","","9780140714760","2012-01-09 05:53:18.629004","2012-01-09 05:53:18.629004"
359,"Dubliners","Joyce","","9780140247749","2012-01-09 05:53:18.644685","2012-01-09 05:53:18.644685"
360,"Roxana","Defoe","2nd","9780199536740","2012-01-09 05:53:23.406606","2012-01-09 05:53:23.406606"
361,"Pamela","Richardson","","9780199536498","2012-01-09 05:53:23.419939","2012-01-09 05:53:23.419939"
362,"Joseph Andrews-Shamela (New Intro Keymer)","Fielding","","9780199536986","2012-01-09 05:53:23.432898","2012-01-09 05:53:23.432898"
363,"Tristram Shandy","Sterne","","9780393950342","2012-01-09 05:53:23.445709","2012-01-09 05:53:23.445709"
365,"Female Quixote","Lennox","","9780199540242","2012-01-09 05:53:23.485508","2012-01-09 05:53:23.485508"
366,"Norton Anthology of English Lit (Maj Authors)","Greenblatt","8th","9780393928297","2012-01-09 05:53:24.14608","2012-01-09 05:53:24.14608"
367,"Old Arcadia","Sidney","","9780192839565","2012-01-09 05:53:26.661827","2012-01-09 05:53:26.661827"
368,"Countess of Pembroke's Arcadia","Sidney","","9780140431117","2012-01-09 05:53:26.745665","2012-01-09 05:53:26.745665"
369,"First Part of the Countess of Montgomery's Urania","Wroth","","9780866981767","2012-01-09 05:53:26.759266","2012-01-09 05:53:26.759266"
372,"Cymbeline","Shakespeare","","9781903436028","2012-01-09 05:53:26.799416","2012-01-09 05:53:26.799416"
373,"Winter's Tale","Shakespeare","3rd","9781903436356","2012-01-09 05:53:26.812503","2012-01-09 05:53:26.812503"
374,"June Jordan's Poetry for the People","Muller","","9780415911689","2012-01-09 05:53:30.163274","2012-01-09 05:53:30.163274"
375,"House on Mango Street (25th Anniversary Ed)","Cisneros","","9780679734772","2012-01-09 05:53:30.178362","2012-01-09 05:53:30.178362"
376,"Forty-Three Septembers","Gomez","","9781563410376","2012-01-09 05:53:30.192697","2012-01-09 05:53:30.192697"
377,"Beauty of the Husband","Carson","","9780375707575","2012-01-09 05:53:41.77223","2012-01-09 05:53:41.77223"
378,"Persuasion","Austen","","9780199535552","2012-01-09 05:53:41.786859","2012-01-09 05:53:41.786859"
379,"Importance of Being Earnest","Wilde","","9780486264783","2012-01-09 05:53:41.800936","2012-01-09 05:53:41.800936"
380,"Classical Literary Criticism","Russell","","9780199549818","2012-01-09 05:53:41.81446","2012-01-09 05:53:41.81446"
381,"Poems, Poets, Poetry","Vendler","3rd","9780312463199","2012-01-09 05:53:41.828974","2012-01-09 05:53:41.828974"
385,"Eight Tales from the Major Phase","James","","9780393002867","2012-01-09 05:53:41.93609","2012-01-09 05:53:41.93609"
386,"Written on the Body","Winterson","","9780679744474","2012-01-09 05:53:44.212","2012-01-09 05:53:44.212"
387,"Tragic Bitches","Anthony","","9781257103690","2012-01-09 05:53:44.260324","2012-01-09 05:53:44.260324"
388,"Lady Chatterley's Lover by D. H. Lawrence - Restored Modern Edition","Lawrence","","9781934255193","2012-01-09 05:53:44.305398","2012-01-09 05:53:44.305398"
389,"On Desire","Irvine","","9780195327076","2012-01-09 05:53:44.321706","2012-01-09 05:53:44.321706"
390,"Norton Anthology of Amer Lit (VD)","Baym","7th","9780393927429","2012-01-09 05:53:45.678766","2012-01-09 05:53:45.678766"
392,"Pudd'nhead Wilson (Enriched Classic)","Twain","","9780743487788","2012-01-09 05:53:45.70936","2012-01-09 05:53:45.70936"
393,"Obasan","Kogawa","","9780385468862","2012-01-09 05:53:50.153117","2012-01-09 05:53:50.153117"
394,"When the Emperor Was Divine","Otsuka","","9780385721813","2012-01-09 05:53:50.169993","2012-01-09 05:53:50.169993"
395,"Gesture Life","Lee","","9781573228282","2012-01-09 05:53:50.184788","2012-01-09 05:53:50.184788"
396,"This Is a Bust","Lin","","9781885030450","2012-01-09 05:53:50.200005","2012-01-09 05:53:50.200005"
397,"Unaccustomed Earth","Lahiri","","9780307278258","2012-01-09 05:53:50.21444","2012-01-09 05:53:50.21444"
398,"American Born Chinese","Yang","","9780312384487","2012-01-09 05:53:50.22878","2012-01-09 05:53:50.22878"
399,"Bitter in the Mouth","Truong","","9780812981322","2012-01-09 05:53:50.302573","2012-01-09 05:53:50.302573"
327,"Options, Futures and Other Derivatives (w/CD)","Hull","8th","9780132777421","2012-01-09 05:52:43.120539","2012-01-20 04:08:32.250025"
